Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV
1078,-73.8262449499028,-73.8597256047192,-73.8965443890639,-73.8597080016343,-73.8866540813715,-73.9180086253409,-73.8965133879196,-73.9179960159283,-73.9440668206052,-0.0121195649440108,-0.00578538699980213,0.001180328963251,-0.00578871731274306,-0.000690810326166968,0.00524113040682391,0.00117446388183816,0.00523874484312172,0.0101710592338051
1080,-73.8132658617963,-73.8468312567809,-73.8837522132044,-73.8468138417862,-73.8738300643345,-73.9052756440946,-73.8837215513265,-73.9052632160056,-73.9314141455604,-0.0121527688716859,-0.0058025590038306,0.00118248681189393,-0.005805853732155,-0.000694676484174849,0.00525448723656439,0.00117668591602966,0.00525213597731808,0.0101996091289758
1082,-73.8002592201462,-73.8339072851717,-73.8709279776067,-73.8338900432362,-73.860974709365,-73.8925091840008,-73.8708976283972,-73.8924969234272,-73.9187261263425,-0.0121851773787914,-0.005819327233285,0.00118458755706583,-0.0058225892205934,-0.000698463187160324,0.00526751848192007,0.00117884581471789,0.00526519891478724,0.0102274805408654
1084,-73.7872257247438,-73.820954421036,-73.8580724515199,-73.8209373381849,-73.8480887743633,-73.8797100363676,-73.8580423901799,-73.8796979304328,-73.9060035839004,-0.012216802861369,-0.00583569815200533,0.00118663194470998,-0.00583893004235487,-0.000702171837568122,0.00528022906374381,0.00118094466401398,0.00527793875248221,0.0102546839967465
1086,-73.7741660643834,-73.8079733841763,-73.8451863923129,-73.8079564474346,-73.8351730055496,-73.8668789803498,-73.8451565957528,-73.8668670170616,-73.8932473265815,-0.0122476575464606,-0.00585167812068408,0.0011886207209049,-0.00585488236859027,-0.000705803797400995,0.00529262384793815,0.00118298353360993,0.00529036052384646,0.0102812298874836
1088,-73.7610809169822,-73.794964883177,-73.83227054561,-73.7949480805145,-73.8222281375902,-73.8540167830839,-73.8322409923594,-73.8540049512872,-73.8804581502718,-0.0122777534956449,-0.00586727339933153,0.00119055463338486,-0.00587045228087973,-0.000709360392967741,0.00530470765407599,0.0011849634777086,0.00530246920685269,0.0103071284692128
1090,-73.7479709497017,-73.7819296155293,-73.8193256454254,-73.7819129358048,-73.8092548937234,-73.8411241998216,-73.8192963155434,-73.841112489151,-73.8676368385371,-0.0123071026077639,-0.00588249014851065,0.00119243443128342,-0.0058856457711392,-0.000712842913159182,0.00531648524736465,0.00118688553428105,0.00531426971562368,0.0103323898663226
1092,-73.7348368190678,-73.7688682677527,-73.806352414294,-73.7688517006598,-73.7962539858838,-73.8282019740621,-73.8063232892809,-73.828190374897,-73.8547841627613,-0.0123357166236187,-0.00589733443454439,0.0011942608618864,-0.00590046874799937,-0.000716252616307165,0.00532796134248427,0.00118875072417738,0.0053257669063889,0.0103570240675444
1094,-73.7216791710894,-73.7557815155161,-73.7933515634031,-73.7557650515306,-73.7832261148255,-73.8152508376858,-73.7933226261146,-73.8152393411043,-73.8419008822907,-0.0123636071260016,-0.00591181222909413,0.00119603467316328,-0.00591492703586021,-0.000719590728660469,0.00533914060271624,0.00119056005082333,0.00533696557434465,0.0103810409316986
1096,-73.7084986413744,-73.7426700237563,-73.7803237927213,-73.7426536540858,-73.7701719702451,-73.8022715110847,-73.7802950272858,-73.8022601088209,-73.8289877445707,-0.0123907855444577,-0.00592592941246647,0.00119775661235789,-0.00592902637548284,-0.000722858445536186,0.00535002763785372,0.00119231450316271,0.00534787045346991,0.0104044501883276
1098,-73.6952958552473,-73.729534446796,-73.7672697911259,-73.7295181633318,-73.7570922309023,-73.789264703292,-73.7672411828636,-73.7892533876941,-73.8160454852856,-0.0124172631576411,-0.00593969177753986,0.0011994274243129,-0.0059427724311836,-0.000726056937117876,0.0053606270064362,0.00119401505046447,0.0053584862182076,0.0104272614372969
1100,-73.6820714278631,-73.7163754284609,-73.7541902365291,-73.7163592237309,-73.7439875647418,-73.7762311121116,-73.7541617718761,-73.776219876102,-73.8030748284953,-0.0124430510950531,-0.00595310503003985,0.00120104785190221,-0.00595617078807275,-0.000729187345954536,0.00537094321585192,0.00119566264740587,0.00536881748486408,0.0104494841530141
1102,-73.6688259643202,-73.7031936021954,-73.7410857960034,-73.703177469321,-73.7308586290119,-73.7631714242467,-73.7410574624388,-73.7631602612844,-73.7900764867732,-0.0124681603403747,-0.005966174790187,0.00120261863682467,-0.00596922695371292,-0.000732250788410954,0.00538098071975885,0.00119725823270397,0.00537886880842351,0.0104711276844519
1104,-73.655560059775,-73.6899895911765,-73.7279571259044,-73.6899735238311,-73.7177060703832,-73.7500863154251,-73.7279289118805,-73.7500752194691,-73.7770511613404,-0.0124926017333125,-0.00597890659724967,0.00120414051708057,-0.00598194636343221,-0.000735248359683282,0.00539074392313508,0.00119880272891527,0.00538864468880448,0.0104922012588327
